region,title,address,phone,score,open_time,comment1,comment2,comment3
南投縣,雕之森樹屋餐廳,南投縣埔里鎮中山路四段1號,'0492919521',4.2,"{""星期一"": ""休息"", ""星期二"": ""11:30–14:00、17:30–20:00"", ""星期三"": ""11:30–14:00、17:30–20:00"", ""星期四"": ""11:30–14:00、17:30–20:00"", ""星期五"": ""11:30–14:00、17:30–20:00"", ""星期六"": ""11:30–14:00、17:30–20:00"", ""星期日"": ""11:30–14:00、17:30–20:00""}","""#無菜單料理用餐環境很棒再樹木環繞可以看到埔里盆地的美景適合聚餐放鬆的地方😌""","""日月潭途經鐵板燒美食名店餐廳，設施餐點都很好。值得推薦！""","""日本料理味道不錯但食材一般，cp值不高。現在來有桐花，環境好。"""
南投縣,NU PASTA 南投店,南投縣南投市復興路83號,'0492248999',4.4,"{""星期一"": ""11:00–20:30"", ""星期二"": ""11:00–20:30"", ""星期三"": ""11:00–20:30"", ""星期四"": ""11:00–20:30"", ""星期五"": ""11:00–20:30"", ""星期六"": ""11:00–20:30"", ""星期日"": ""11:00–20:30""}","""點菜速度很慢，上菜速度普普，甜點第一道就來了，我點奶油雞肉焗烤，肉很難吃。""","""現場環境舒適！餐點非常多口味可以選擇！適合全家大小，親朋好友一起來聚餐聊天！""","""食材新鮮美味服務周到 場地寬廣氣氛佳 四個好朋友聚餐的好地方"
南投縣,烏布雨林峇里島主題餐廳,南投縣魚池鄉慶隆巷75號,'0492880800',4.6,"{""星期一"": ""11:20–19:00"", ""星期二"": ""休息"", ""星期三"": ""11:20–19:00"", ""星期四"": ""11:20–19:00"", ""星期五"": ""11:20–19:00"", ""星期六"": ""11:20–19:00"", ""星期日"": ""11:20–19:00""}","""環境清幽、有異國特色～ 餐點綠咖哩雞飯、海鮮酸辣湯都很不錯👍🏻""","""道地好吃的東南亞料理 建築很有印尼的氣氛，小朋友與寵物也適合""","""紅咖哩鴨胸、檸檬🐟，口味重鹹又重酸，主菜份量無法配上450元的價位。"""
南投縣,天利食堂南投草屯店|草屯餐廳|草屯美食|草屯必吃|生日優惠|聚餐|包場|會議包場|活動場地|外帶優惠|外送,南投縣草屯鎮大成街108-1號,'0492362568',4.8,"{""星期一"": ""11:00–14:30、17:00–21:00"", ""星期二"": ""11:00–14:30、17:00–21:00"", ""星期三"": ""11:00–14:30、17:00–21:00"", ""星期四"": ""11:00–14:30、17:00–21:00"", ""星期五"": ""11:00–14:30、17:00–21:00"", ""星期六"": ""11:00–21:00"", ""星期日"": ""11:00–21:00""}","""豆腐嫩又好吃，素食麻油麵讚！有送小菜（醃蘿蔔、木耳及毛豆）健康夠味，值得推薦！""","""氣氛舒適，唐揚雞丼飯（有蒸蛋、蕈菇湯）美味，環境整潔，會是聚餐首選～檸檬蘇打略酸","""附近車位不多，餐點算精緻好看，服務人員態度友善，焦糖國寶茶 好喝，豆漿就普普通通"
南投縣,八貫饗手創料理,南投縣南投市三和一路45號,'0492232110',4.4,"{""星期一"": ""11:30–14:00、17:00–20:30"", ""星期二"": ""11:30–14:00、17:00–20:30"", ""星期三"": ""11:30–14:00、17:00–20:30"", ""星期四"": ""11:30–14:00、17:00–20:30"", ""星期五"": ""11:30–14:00、17:00–20:30"", ""星期六"": ""11:30–14:00、17:00–20:30"", ""星期日"": ""11:30–14:00、17:00–20:30""}","""食材新鮮，選擇性多。要簡餐定食，合菜都可。聚會好場地。但停車要自己找位子。""","""壽司和握壽司很好吃，海鮮丼超彭派，牛丼飯肉太老，不推""","""真正的 平價美食👍 上菜速度快 服務流程順暢 菜品適合自己口味 炒飯好食👍👍👍👍"""
南投縣,文心園・花園咖啡 Wenxin Garden & Caffè,南投縣南投市南陽路196巷12號,'0492244122',4.3,"{""星期一"": ""11:00–21:00"", ""星期二"": ""11:00–21:00"", ""星期三"": ""11:00–21:00"", ""星期四"": ""11:00–21:00"", ""星期五"": ""11:00–21:00"", ""星期六"": ""11:00–21:00"", ""星期日"": ""11:00–21:00""}","""買花卉盆栽，吃義式冰淇淋，牛排簡餐餐廳。休閒用餐超棒的地方。""","""一顆星給景色，餐點跟服務不行。已經離峰時段沒幾桌客人了。飲料還可以送錯桌⋯""","""歐洲風格設計，環境美，氣氛佳，服務親切，適合情侶約會拍照唷！"""
南投縣,雅荷坊品饌美食館,南投縣南投市省府路171-6號,'0492351666',3.9,"{""星期一"": ""10:00–14:00、17:00–21:00"", ""星期二"": ""10:00–14:00、17:00–21:00"", ""星期三"": ""10:00–14:00、17:00–21:00"", ""星期四"": ""10:00–14:00、17:00–21:00"", ""星期五"": ""10:00–14:00、17:00–21:00"", ""星期六"": ""10:00–14:00、17:00–21:00"", ""星期日"": ""10:00–14:00、17:00–21:00""}","""餐廳有幾樣特色的菜，例如古早味悶鴨堡湯汁滋補確實很棒。""","""有緣來這裡吃素食，結果發現素食料理做得超讚👍就是裝潢....舊了一點。""","""菜色可口，可惜出菜速度較慢一些！"""
南投縣,水漾茶飯館,南投縣南投市民族路187號,'0492205686',4.5,"{""星期一"": ""11:30–13:30、17:00–20:00"", ""星期二"": ""11:30–13:30、17:00–20:00"", ""星期三"": ""11:30–13:30、17:00–20:00"", ""星期四"": ""11:30–13:30、17:00–20:00"", ""星期五"": ""11:30–13:30、17:00–20:00"", ""星期六"": ""休息"", ""星期日"": ""11:30–13:30、17:00–20:00""}","""餐點價格親民，食材新鮮，真材實料，很推薦的南投店家👍👍👍""","""很喜歡吃麻油雞，簡餐紅燒牛腩肉不多塊但蠻嫩的，飲料跟米血豆干蘿蔔糕也都還不錯""","""點的椒麻雞&三杯雞口味不錯，簡餐小菜有3樣，有超值的感覺。"""
南投縣,洪鹿美食,南投縣南投市中興路235號,'0492244323',4.1,"{""星期一"": ""11:00–14:00、16:30–20:00"", ""星期二"": ""11:00–14:00、16:30–20:00"", ""星期三"": ""11:00–14:00、16:30–20:00"", ""星期四"": ""11:00–14:00、16:30–20:00"", ""星期五"": ""11:00–14:00、16:30–20:00"", ""星期六"": ""11:00–14:00、16:30–20:00"", ""星期日"": ""11:00–14:00、16:30–20:00""}","""婚宴廣場，美味上桌風味調味料理。有停車場，交通便利馬路要道旁，近交流道出口。""","""金沙中卷，中卷是冷凍袋裝的便宜魷魚，軟爛難吃，品質逐年下降，從5星降到只剩1顆""","""過年餐點外帶，東西量大好吃，外帶打包都用硬盒包裝，推薦過年來定年菜"
南投縣,米樂義式料理,南投縣南投市民族路69號,'0492231201',4.7,"{""星期一"": ""12:00–14:00、17:30–19:30"", ""星期二"": ""12:00–14:00、17:30–19:30"", ""星期三"": ""12:00–14:00、17:30–19:30"", ""星期四"": ""12:00–14:00、17:30–19:30"", ""星期五"": ""12:00–14:00、17:30–19:30"", ""星期六"": ""休息"", ""星期日"": ""休息""}","""餐點味道不錯，豬排的肉滿厚實的！點餐會給一杯紅茶。櫃檯服務親切！""","""擺盤好看，但吃起來像湯麵，醬料過水肉質柴，能加分的只有老闆娘很親切""","""餐點口味不錯 ，店內親子客多 ，小小孩嘶吼聲伴著義大利麵 ……"""
南投縣,桃花源茶館,南投縣南投市大同街78號,'0492228600',4.0,"{""星期一"": ""11:00–22:00"", ""星期二"": ""11:00–22:00"", ""星期三"": ""11:00–22:00"", ""星期四"": ""11:00–17:00"", ""星期五"": ""11:00–22:00"", ""星期六"": ""11:00–22:00"", ""星期日"": ""11:00–22:00""}","""小菜很棒 每次必點麻辣豆干 飲料跟主餐都普普而已 位置也很難停車""","""有各式各樣的茶類茶點和飯麵套餐，也提供火鍋，是南投市內不錯的聚餐地點喔！""","""東西好吃，有些餐點價格跟簡餐差不多，但大部分價格還能接受，泡菜海鮮麵好好吃"""
南投縣,金都餐廳,南投縣埔里鎮信義路236號,'0492995096',4.6,"{""星期一"": ""11:00–14:30、17:00–21:00"", ""星期二"": ""11:00–14:30、17:00–21:00"", ""星期三"": ""11:00–14:30、17:00–21:00"", ""星期四"": ""11:00–14:30、17:00–21:00"", ""星期五"": ""11:00–14:30、17:00–21:00"", ""星期六"": ""11:00–14:30、17:00–21:00"", ""星期日"": ""11:00–14:30、17:00–21:00""}","""餐點極有特色，也好吃，出菜速度快，服務人員也很適當的建議我們點菜的份量。""","""埔里的老字號餐廳，婚宴聚餐，團體訂餐的好去處，廚房團隊烹飪技巧佳，口味適宜。""","""餐廳的位置跟設施都很棒，菜色中上，雖然食材沒有很貴，但是各方面都很用心！"""
南投縣,隨意食堂,南投縣名間鄉南雅街131巷6號,'0492732079',4.1,"{""星期一"": ""11:30–14:00、17:00–20:00"", ""星期二"": ""11:30–14:00、17:00–20:00"", ""星期三"": ""休息"", ""星期四"": ""11:30–14:00、17:00–20:00"", ""星期五"": ""11:30–14:00、17:00–20:00"", ""星期六"": ""11:30–14:00、17:00–20:00"", ""星期日"": ""11:30–14:00、17:00–20:00""}","""無菜單，看冰箱點菜，必點料理是封肉光這盤就吃三碗飯","""CP值很高的餐廳。上次六個大人加一個小孩，一桌2000的合菜就飽了，而且味道不錯""","""持平的台式料理，炒青菜0K，魚普通，不很新鲜，放山雞煮湯可。"""
南投縣,赤腳精靈,南投縣南投市八卦路1-1號號,'0492233666',4.0,"{""星期一"": ""10:00–21:00"", ""星期二"": ""10:00–21:00"", ""星期三"": ""10:00–21:00"", ""星期四"": ""10:00–21:00"", ""星期五"": ""10:00–21:00"", ""星期六"": ""09:30–21:00"", ""星期日"": ""09:30–21:00""}","""黑蒜雞湯鍋、薑香飯好吃，料多真材實料，看夜景的地方在餐廳頂樓，還可以看星星。""","""可選梅子酵素或紅茶咖啡。主餐的豬腳皮脆，肉軟嫩。羊小排帶骨，味道入味。""","""現做的麵包口感好吃，旁邊也有餐廳可點餐和飲料。戶外有椅子座有草坪適合小朋友來玩"""
南投縣,小牧口創作料理,南投縣南投市文林路89巷10號之一,'0492239496',3.7,"{""星期一"": ""11:00–14:00、16:30–21:30"", ""星期二"": ""11:00–14:00、16:30–21:30"", ""星期三"": ""11:00–14:00、16:30–21:30"", ""星期四"": ""11:00–14:00、16:30–21:30"", ""星期五"": ""11:00–14:00、16:30–21:30"", ""星期六"": ""11:00–14:00、16:30–21:30"", ""星期日"": ""11:00–14:00、16:30–21:30""}","""服務員常有好戲看 鮭魚炒飯炸土魠魚蚵仔酥花壽司珊瑚草沙拉","""餐廳前有收費停車場 也可以路邊停車 停車方便 菜色、價位中等 聚會用餐的好地方","""爛透了，家族聚會菜色差👎👎沒空調吃個飯還要自備電風扇"""
南投縣,the Pot&Pan Bakery and Dining 衛蕾原味攻坊,南投縣南投市仁德路239號,'0492317962',4.6,"{""星期一"": ""休息"", ""星期二"": ""休息"", ""星期三"": ""11:00–14:00、17:00–20:00"", ""星期四"": ""11:00–14:00、17:00–20:00"", ""星期五"": ""11:00–14:00、17:00–20:00"", ""星期六"": ""11:00–15:00、17:00–21:00"", ""星期日"": ""11:00–15:00""}","""調味功力很棒 限定版墨西哥辣椒牛肉比薩好吃 前菜令人驚艷 價位跟份量都讓人開心""","""主廚是外國人餐點每道具特色且好吃雖然店面不大卻很有溫度有機會會再造訪嘗試其它餐點","""燻雞肉塊都是瘦肉越嚼越香，搭配青醬，以及酸麵種披薩，麵皮厚度恰到好！"""
南投縣,艾木雅舍披薩店,南投縣南投市中學西路87號,'0492332830',4.4,"{""星期一"": ""休息"", ""星期二"": ""11:00–14:00、17:00–20:00"", ""星期三"": ""11:00–14:00、17:00–20:00"", ""星期四"": ""11:00–14:00、17:00–20:00"", ""星期五"": ""11:00–14:00、17:00–20:00"", ""星期六"": ""11:00–14:00、17:00–20:00"", ""星期日"": ""11:00–14:00、17:00–20:00""}","""推薦番茄蔬菜湯、青醬蘆筍蝦仁義大利麵跟四喜起司披薩""","""大推四喜pizza、焗烤千層肉醬麵和茄汁海鮮義大利麵，適合聚餐的好地方。""","""餐點為單點式，如湯品飲料甜點，都點價格就太高。筆管麵好吃，披薩一般。"""
南投縣,伊拿谷景觀餐廳,南投縣仁愛鄉仁和路信義巷36之1附1號,'0492803601',4.3,"{""星期一"": ""11:00–21:00"", ""星期二"": ""11:00–21:00"", ""星期三"": ""11:00–21:00"", ""星期四"": ""11:00–21:00"", ""星期五"": ""11:00–21:00"", ""星期六"": ""11:00–21:00"", ""星期日"": ""11:00–21:00""}","""服務棒棒，風景美麗 甕缸雞四菜、蔬菜捲、野薑花轟蛋、丁香山蘇、鳳梨蝦球。""","""雙人套餐份量好多，全雞+高麗菜+兩碗飯+時湯，吃不完，CP值超高又好吃""","""烤雞和炒菜餐點味道不錯，但蛤蜊湯頭卻淡如水 因在戶外用餐，真的很多蒼蠅陪伴😅"""
南投縣,武食餐廳,南投縣草屯鎮民生一街62巷36號,'0905818050',4.3,"{""星期一"": ""09:30–15:30"", ""星期二"": ""09:30–15:30"", ""星期三"": ""休息"", ""星期四"": ""休息"", ""星期五"": ""09:30–15:30"", ""星期六"": ""09:30–15:30"", ""星期日"": ""09:30–15:30""}","""空間寬敞，挑高設計的室內空間，用餐環境乾淨整齊，室內聲音略混雜，植物、餐點很棒。""","""好吃美味 香料烤雞腿、綜合海鮮麵、紅酒燉牛肉推推 服務人員親切專業""","""食材新鮮料理用心老闆也很親切的招呼並詢問客人意見，是家有水準的好店！"""
南投縣,種子茶語 火鍋/輕食/義大利麵/飲料,南投縣南投市南陽路341號,'0492223186',4.4,"{""星期一"": ""11:00–21:00"", ""星期二"": ""休息"", ""星期三"": ""休息"", ""星期四"": ""11:00–21:00"", ""星期五"": ""11:00–21:00"", ""星期六"": ""11:00–21:00"", ""星期日"": ""11:00–21:00""}","""有很多素食菜單，素宮保雞丁好吃。附餐飲料很大杯。""","""南投市僅剩的泡沫紅茶店，火鍋好吃茶好喝，炸物一級棒","""東西好吃、適合邊吃邊聊天舒服👍 沙茶牛肉燴飯❤️"""
南投縣,南投稅務出張所-『福瑞堂－云深茶館』,南投縣南投市中山街260號,'0492231598',4.2,"{""星期一"": ""10:00–20:00"", ""星期二"": ""10:00–20:00"", ""星期三"": ""10:00–20:00"", ""星期四"": ""10:00–20:00"", ""星期五"": ""10:00–20:00"", ""星期六"": ""10:00–20:00"", ""星期日"": ""10:00–20:00""}","""網美拍照好去處，有停車場。餐點費用算平價餐廳，推薦火鍋CP值高，擺盤很有氣勢。""","""園區很大 綠蔭蔽日花草樹木 步道草皮，涼亭休息聊天，闔家親子旅遊很好的地方。""","""旁邊有收費合理的停車場，蘿西家族主題特色的定食與咖啡餐廳。"""
南投縣,亞卓鄉土客家菜,南投縣埔里鎮中山路三段412之1號,'0492918218',4.0,"{""星期一"": ""11:10–14:00、17:00–20:30"", ""星期二"": ""11:10–14:00、17:00–20:30"", ""星期三"": ""11:10–14:00、17:00–20:30"", ""星期四"": ""11:10–14:00、17:00–20:30"", ""星期五"": ""11:10–14:00、17:00–20:30"", ""星期六"": ""11:10–14:00、17:00–20:30"", ""星期日"": ""11:10–14:00、17:00–20:30""}","""美味客家菜，桌菜的菜色都很棒，推薦水晶雞、薑絲大腸、豬腳、清蒸魚","""停車場跟座位區位子很多，有兒童椅、餐具，戶外造景""","""道地客家菜，不會太鹹， 推薦 苦瓜鹹蛋，客家小炒，白斬土雞肉 服務好，停車位多"""
南投縣,三元川菜館,南投縣草屯鎮太平路一段515號,'0492315839',3.7,"{""星期一"": ""休息"", ""星期二"": ""11:30–14:00、17:30–21:00"", ""星期三"": ""11:30–14:00、17:30–21:00"", ""星期四"": ""11:30–14:00、17:30–21:00"", ""星期五"": ""11:30–14:00、17:30–21:00"", ""星期六"": ""11:30–14:00、17:30–21:00"", ""星期日"": ""11:30–14:00、17:30–21:00""}","""適合配飯的家常菜，菜色都蠻好吃的，但餐廳還蠻多規定的~""","""環境差 氣氛差 服務差 態度差 菜品普通 電話還打不通 絕對不二訪""","""評論老闆娘…知道個性就好逗陣，難能找到如此~美食佳餚，環境衛生的餐館。"""
南投縣,私房客家美食餐廳,南投縣國姓鄉北原路30-10號,'0492461300',4.2,"{""星期一"": ""11:00–14:00、17:00–20:00"", ""星期二"": ""11:00–14:00、17:00–20:00"", ""星期三"": ""11:00–14:00、17:00–20:00"", ""星期四"": ""11:00–14:00、17:00–20:00"", ""星期五"": ""11:00–14:00、17:00–20:00"", ""星期六"": ""11:00–15:00、17:00–20:00"", ""星期日"": ""11:00–15:00、17:00–20:00""}","""庭園設計不錯，用餐環境開闊乾淨，推薦醋溜溪魚及招牌豆腐，價格平價，份量略偏小。""","""東西非常好吃 上菜速度很快 價錢合理 南瓜酥 、 脆皮大腸、涼拌山豬皮都好吃""","""這是第一次造訪，菜色很好，服務也不錯，戶外更有小孩活動的空間，下次還會再來！"""
南投縣,梵居酒屋,南投縣南投市芳美路216號,'0492220672',4.4,"{""星期一"": ""休息"", ""星期二"": ""11:30–13:30、17:00–23:00"", ""星期三"": ""11:30–13:30、17:00–23:00"", ""星期四"": ""11:30–13:30、17:00–23:00"", ""星期五"": ""11:30–13:30、17:00–23:00"", ""星期六"": ""11:30–13:30、17:00–23:00"", ""星期日"": ""17:00–23:00""}","""老闆人很好 東西也好吃 大推起司豬 櫻桃鴨 明太子雞翅 今天老闆生日""","""裝潢氣氛好 生魚片丼飯好吃!!! 烏龍冷沾麵好吃!!! 煮蘋果 不要期待太高""","""非常有特色的日式居酒屋，各式日式燒烤、關東煮、冷盤、丼飯，非常有日本風格。"""
南投縣,野鴨谷餐廳-南投 人氣平價美食 必吃中式特色風味料理 團體合菜 桌菜 喜慶宴會 春酒尾牙場地 家庭聚餐餐廳 首選推薦,南投縣水里鄉中山路一段566號,'0492775416',4.0,"{""星期一"": ""11:00–14:00、17:00–19:30"", ""星期二"": ""11:00–14:00、17:00–19:30"", ""星期三"": ""休息"", ""星期四"": ""11:00–14:00、17:00–19:30"", ""星期五"": ""11:00–14:00、17:00–19:30"", ""星期六"": ""11:00–14:00、17:00–19:30"", ""星期日"": ""11:00–14:00、17:00–19:30""}","""地點交通便利，停車場很大，方便停車，餐廳設備普通，菜色口味還不錯，價格合理。""","""色香味俱全，食材新鮮、料理口味很好吃，豬腳燉到骨頭都能吃，蒸煮海鮮蔬菜很清甜。""","""老闆娘推薦的三角魚 是臭的 雞湯也都雞胸肉也不新鮮 真的沒人生意做這樣的"""
南投縣,自然生活的名店,南投縣南投市大同街69號,'0492244832',None,"{""星期一"": ""10:00–22:00"", ""星期二"": ""10:00–22:00"", ""星期三"": ""10:00–22:00"", ""星期四"": ""10:00–22:00"", ""星期五"": ""10:00–22:00"", ""星期六"": ""10:00–22:00"", ""星期日"": ""10:00–22:00""}",None,None,None
南投縣,埔里雋荖廚房(非營業日勿來電！謝絕臨時客，僅接待十日前來訂位，私訊不回),南投縣埔里鎮樹人路16號545,'0916228077',4.8,"{""星期一"": ""休息"", ""星期二"": ""休息"", ""星期三"": ""休息"", ""星期四"": ""休息"", ""星期五"": ""11:00–14:00、17:00–19:00"", ""星期六"": ""11:00–14:00、17:00–19:00"", ""星期日"": ""11:00–14:00、17:00–19:00""}",None,None,None
