region,title,address,phone,score,open_time,comment1,comment2,comment3
南投縣,伍伍七LocalSupply 民宿&咖啡&酒吧,南投縣竹山鎮大同街93號,'0978633667',4.8,None,None,None,None
南投縣,AZ Bar,None,None,4.8,None,None,None,None
南投縣,榕樹下俱樂部,南投縣埔里鎮南安路200號,'0955520858',4.0,None,None,None,None
南投縣,9527酒吧,南投縣埔里鎮信義路972號,'0492913328',4.2,"{""星期一"": ""20:00–02:30"", ""星期二"": ""20:00–02:30"", ""星期三"": ""20:00–02:30"", ""星期四"": ""20:00–02:30"", ""星期五"": ""20:00–02:30"", ""星期六"": ""20:00–02:30"", ""星期日"": ""休息""}","""店員（女）態度很跩 破壞了我對這間店的觀感 但店內消費平價 還有貓咪可愛""","""非常棒的地方，可惜只是環島經過此地，不然真的會有衝動每天來這邊喝一杯""","""調酒還可以 煙味重 有一台飛鏢機"""
南投縣,轉角遇到愛KTV,南投縣仁愛鄉平等巷63號,'0492925530',5.0,"{""星期一"": ""10:00–22:00"", ""星期二"": ""10:00–22:00"", ""星期三"": ""10:00–22:00"", ""星期四"": ""10:00–22:00"", ""星期五"": ""10:00–22:00"", ""星期六"": ""10:00–22:00"", ""星期日"": ""10:00–22:00""}",None,None,None
南投縣,WOW mini bar 埔里酒吧,南投縣埔里鎮仁愛路295號,None,4.9,"{""星期一"": ""20:00–00:00"", ""星期二"": ""20:00–00:00"", ""星期三"": ""20:00–00:00"", ""星期四"": ""20:00–00:00"", ""星期五"": ""20:00–01:00"", ""星期六"": ""20:00–01:00"", ""星期日"": ""20:00–01:00""}","""去年重新裝潢，很有氣氛的小酒吧，老闆都親切好相處～炸物也不錯吃""","""闆娘很好聊～一起感慨語言傳承的困難處... 附近好停車 CP值高 調酒好喝👍""","""老闆都很親切 酒吧裡也很有氣氛 是個很棒的地方"
南投縣,妙曲家庭歌唱室,南投縣南投市芳美路351號,'0492206619',3.6,None,"""嘉義竹崎親水公園吊橋對岸老闆親切，人都要耐心的等一下""","""團體包場不錯的選擇，店長還會帶我們跳舞!超讚的!""","""老闆，闆娘，親切好相處，美玲姐更是沒話說，放鬆的好地方"
南投縣,妙曲家庭歌唱室,南投縣南投市芳美路351號,None,3.6,None,None,None,None
南投縣,海神殿-PUB & SPORT-BAR,南投縣魚池鄉秀水路69號,'0492895161',3.6,None,None,None,None
南投縣,四兒中興店,南投縣南投市光明二路32號,'0913109995',4.8,"{""星期一"": ""13:00–22:30"", ""星期二"": ""休息"", ""星期三"": ""13:00–22:30"", ""星期四"": ""13:00–22:30"", ""星期五"": ""13:00–22:30"", ""星期六"": ""13:00–22:30"", ""星期日"": ""13:00–22:30""}","""有酒有咖啡有食物還有豆花，中午過後的好去處。""","""高質感小店，酒好喝，氣氛好，小點心也不錯""","""是一個人也可以輕鬆自在的待著的好地方，有熟食和無酒精飲料，店狗豆花很可愛！"""
南投縣,蔡氏釀酒精釀啤酒廠,南投縣草屯鎮碧山路1146號,'0492362957',4.7,"{""星期一"": ""10:00–19:00"", ""星期二"": ""10:00–19:00"", ""星期三"": ""10:00–19:00"", ""星期四"": ""10:00–19:00"", ""星期五"": ""10:00–19:00"", ""星期六"": ""10:00–19:00"", ""星期日"": ""10:00–19:00""}","""環境很chill,員工很親切，門票可以換酒，後面有免費停車場，但位子不多""","""專業的技術，啤酒很好喝，店內風格很棒，服務也不錯。值得大家來。""","""環境規劃很用心，舉辦活動或吃宵夜的好去處，無酒精飲料的選擇如果多點更好"""
南投縣,蔡氏釀酒精釀啤酒廠,南投縣草屯鎮碧山路1146號,'0492362957',4.7,"{""星期一"": ""10:00–19:00"", ""星期二"": ""10:00–19:00"", ""星期三"": ""10:00–19:00"", ""星期四"": ""10:00–19:00"", ""星期五"": ""10:00–19:00"", ""星期六"": ""10:00–19:00"", ""星期日"": ""10:00–19:00""}",None,None,None
南投縣,Taiwan,南投縣信義鄉,None,5.0,None,None,None,None
南投縣,蒙娜心靈小站 ML BAR,南投縣草屯鎮虎山路831號,'0923579819',4.3,None,None,None,None
南投縣,❰ BUAN ❱ 布望小館,南投縣埔里鎮中華路176號,None,4.9,None,None,None,None
南投縣,聽海卡拉OK,"No, No. 432南陽路南投市南投縣540",'0923191087',3.5,None,None,None,None
南投縣,CuiBar,南投縣魚池鄉日月街8號,'0937248978',5.0,None,None,None,None
南投縣,花野香,南投縣名間鄉彰南路370-2號,None,5.0,None,None,None,None
南投縣,禾恬Cafe & Bar,南投縣埔里鎮大同街36-8號,'0492911320',None,None,None,None,None
南投縣,禾恬Cafe & Bar,南投縣埔里鎮大同街36-8號,'0492911320',4.8,None,None,None,None
南投縣,漫。島 ChillBar 咖啡廳/餐酒館 Mando Cafe/Restaurant 咖啡 奶昔 漢堡 美式煙燻肉、風格調酒專賣,南投縣埔里鎮中山路二段436號,'0988664331',5.0,"{""星期一"": ""17:00–01:00"", ""星期二"": ""17:00–01:00"", ""星期三"": ""17:00–01:00"", ""星期四"": ""休息"", ""星期五"": ""15:00–01:00"", ""星期六"": ""15:00–01:00"", ""星期日"": ""17:00–01:00""}","""柚子清爽口味 一杯是琴酒清爽感 還有雪茄區 好適合三五好友聚會的地方","""很棒的體驗，豬肋排好吃美味，份量很夠，牛肉漢堡也好吃""","""放假最後一天的晚上就在這裡沉澱心情 來杯冰咖啡加最愛的鬆餅，準沒錯的。"""
南投縣,布爾喬亞咖啡館,南投縣埔里鎮北辰街100號,'0928948815',4.8,"{""星期一"": ""21:00–02:00"", ""星期二"": ""21:00–02:00"", ""星期三"": ""21:00–02:00"", ""星期四"": ""21:00–02:00"", ""星期五"": ""21:00–02:00"", ""星期六"": ""21:00–02:00"", ""星期日"": ""21:00–02:00""}","""可以為了老闆的調酒殺來埔里 氣氛放鬆 音樂有情調 超級推薦👍👍👍""","""無論是調酒、比利時啤酒或是咖啡，美一種味道都可以伴你度過埔里的夜晚","""浪漫的小鎮酒館，氛圍獨具特色、喜愛店內多元的音樂，十分享受。"""
南投縣,布爾喬亞咖啡館,南投縣埔里鎮北辰街100號,'0928948815',4.8,None,None,None,None
南投縣,能力有限同醉會館,南投縣埔里鎮漢中街140巷8號,None,5.0,None,None,None,None
南投縣,能力有限同醉會館,南投縣埔里鎮漢中街140巷8號,None,5.0,None,None,None,None
南投縣,美律卡啦OK,南投縣草屯鎮墩煌路四段243號,'0492305900',4.1,None,None,None,None
南投縣,天首閣 紅茶．酒茶試驗所,南投縣魚池鄉中正路58號,'0492855457',5.0,None,None,None,None
南投縣,草屯-巨星,南投縣草屯鎮草溪路820號,None,4.0,None,None,None,None
南投縣,奕青莊園-(私廚預約制、梅酒咖啡、法式麵包、奕青民宿),南投縣水里鄉福田路21號,'0492821900',None,None,None,None,None
南投縣,信招待所,南投縣信義鄉人和波石聯絡道路22號,None,None,None,None,None,None
南投縣,信招待所,南投縣信義鄉人和波石聯絡道路22號,None,None,None,None,None,None
南投縣,熱帶嶼自助式KTV,南投縣埔里鎮八德路82號,'0492901011',3.9,"{""星期一"": ""24 小時營業"", ""星期二"": ""24 小時營業"", ""星期三"": ""24 小時營業"", ""星期四"": ""24 小時營業"", ""星期五"": ""24 小時營業"", ""星期六"": ""24 小時營業"", ""星期日"": ""24 小時營業""}","""自助霸有熟食，小菜，熱湯，烤吐司和飲料，含在費用裡 包廂空間蠻大的，還不錯。""","""服務員態度很好還有自助餐吧！是闔家都可以來盡情歡樂的地方。""","""憑什麼收到420？有夠惡劣，欺騙消費者，暴利收錢，連一顆星都不想給。"""
南投縣,熱帶嶼自助式KTV,南投縣埔里鎮八德路82號,None,3.9,None,None,None,None
南投縣,蜂蜜KTV,南投縣埔里鎮西安路一段263-267號,None,3.7,None,None,None,None
南投縣,麻呼記日月潭小酒攤,南投縣魚池鄉名勝街17號,None,5.0,"{""星期一"": ""19:00–23:30"", ""星期二"": ""休息"", ""星期三"": ""休息"", ""星期四"": ""休息"", ""星期五"": ""19:00–23:30"", ""星期六"": ""19:00–23:30"", ""星期日"": ""19:00–23:30""}","""日月潭水社碼頭很棒的bar 老闆很帥""","""酒好喝，氣氛比想像中的讚👍 另外還參加了sup的活動 根本日月潭最強酒吧🔥""","""攤位雖小 但一切俱全 老闆人很友善"""
南投縣,桂花巷弄 投幣式卡啦OK（芊禧檳榔）,南投縣信義鄉台21線,None,4.7,None,"""每次去都會有湯暖暖身體","""請問今天有嗎？兩個人 請問有聯絡電話嗎""","""很好玩哦，老闆很可愛"""
南投縣,桂花巷弄 投幣式卡啦OK（芊禧檳榔）,南投縣信義鄉台21線,None,4.7,None,None,None,None
南投縣,SoDoSoPa B&B,南投縣草屯鎮加老路297巷15號,None,5.0,None,None,None,None
南投縣,歌唱巴士,南投縣埔里鎮仁愛路251號,None,3.7,None,None,None,None
南投縣,全樂茶藝KTV,南投縣名間鄉彰南路255-50號,'0492736909',4.0,"{""星期一"": ""18:00–04:00"", ""星期二"": ""18:00–04:00"", ""星期三"": ""18:00–04:00"", ""星期四"": ""18:00–04:00"", ""星期五"": ""18:00–04:00"", ""星期六"": ""18:00–04:00"", ""星期日"": ""18:00–04:00""}","""高貴不貴，豪華裝潢 帝王感受，奢華體驗 美女如雲，美腿如林""","""服務態度好 美女們很優""",None
南投縣,星采坊,南投縣草屯鎮省府路450巷10號,'0492393058',4.5,"{""星期一"": ""13:00–23:00"", ""星期二"": ""13:00–23:00"", ""星期三"": ""13:00–23:00"", ""星期四"": ""13:00–23:00"", ""星期五"": ""13:00–23:00"", ""星期六"": ""13:00–23:00"", ""星期日"": ""13:00–23:00""}","""環境舒適、乾淨、空間也很寬敞，是朋友聚會唱歌的好地方","""氣氛好，還有機會和熟男帥哥合唱哦！""","""老闆娘又很親切 裡面的服務也都很好！"""
南投縣,星采坊,南投縣草屯鎮省府路450巷10號,'0492393058',4.5,None,None,None,None
南投縣,Sunny Moon Wonder,南投縣魚池鄉名勝街23號,None,3.3,None,None,None,None
南投縣,藝博町 美食｜音樂｜啤酒｜手作｜課程｜展覽｜竹山熱門酒館|特色酒吧|必去酒吧|人氣酒吧|專業調酒|飛鏢酒吧,南投縣竹山鎮集山路二段1149號,'0492651028',4.8,"{""星期一"": ""休息"", ""星期二"": ""19:00–00:00"", ""星期三"": ""19:00–00:00"", ""星期四"": ""19:00–00:00"", ""星期五"": ""19:00–01:00"", ""星期六"": ""19:00–01:00"", ""星期日"": ""19:00–00:00""}","""的感受，且老師及工作人員都非常的熱心、親切，推薦大家來到這裡留下美好的回憶。""","""很好玩 一個休閒放鬆的體驗活動 玩的開心🥰""","""在竹山有個這麼厲害的地方真棒~~"""
南投縣,藝博町 美食｜音樂｜啤酒｜手作｜課程｜展覽｜竹山熱門酒館|特色酒吧|必去酒吧|人氣酒吧|專業調酒|飛鏢酒吧,南投縣竹山鎮集山路二段1149號,'0492651028',4.8,None,None,None,None
南投縣,岸山 Anshan-純木炭碳烤&生啤酒 Local BBQ & Beer,南投縣魚池鄉中潭公路735-1號,None,4.3,None,None,None,None
南投縣,蓁愛一生卡拉ok,南投縣南投市中學西路192號,'0492331510',4.0,None,None,None,None
南投縣,埔樂莊園啤酒販賣店,南投縣埔里鎮中正路101號,None,None,None,None,None,None
南投縣,埔里串串烤肉,南投縣埔里鎮,None,5.0,None,"""服務態度非常好 老闆非常和藹可親 食材也非常新鮮 有機會一定要嘗試看看""","""環境幽美 東西新鮮 假日好去處","""湖畔烤肉價位便宜好吃，風景怡人^^推～～"""
南投縣,埔里串串烤肉,南投縣埔里鎮,None,5.0,None,None,None,None
南投縣,酒肆海鮮燒烤,南投縣南投市復興路426號,None,4.7,None,None,None,None
南投縣,甲村軒歡唱廣場,南投縣埔里鎮仁愛路315號,'0985317774',4.5,"{""星期一"": ""18:00–02:00"", ""星期二"": ""18:00–02:00"", ""星期三"": ""18:00–02:00"", ""星期四"": ""18:00–02:00"", ""星期五"": ""18:00–02:00"", ""星期六"": ""18:00–02:00"", ""星期日"": ""18:00–02:00""}",None,None,None
南投縣,七里香 歡唱世界,南投縣埔里鎮,None,5.0,None,None,None,None
南投縣,七里香 歡唱世界,南投縣埔里鎮,None,5.0,None,None,None,None
南投縣,家竹-Homebamboo-竹山專業調酒|必去酒吧|深夜酒吧|放鬆酒吧|打卡酒吧|人氣酒吧,南投縣竹山鎮集山路二段1149號,None,5.0,None,None,None,None
南投縣,聽見幸福婚禮樂團—南投,南投縣南投市中山街313號,'0911106875',None,"{""星期一"": ""24 小時營業"", ""星期二"": ""24 小時營業"", ""星期三"": ""24 小時營業"", ""星期四"": ""24 小時營業"", ""星期五"": ""24 小時營業"", ""星期六"": ""24 小時營業"", ""星期日"": ""24 小時營業""}",None,None,None
南投縣,聽見幸福婚禮樂團—南投,南投縣南投市中山街313號,'0911106875',None,None,None,None,None
南投縣,小上海,南投縣埔里鎮南昌街208號1樓,None,5.0,None,None,None,None
南投縣,京才,南投縣草屯鎮成功路一段862號,None,None,None,None,None,None
南投縣,京才,南投縣草屯鎮成功路一段862號,None,None,None,None,None,None
南投縣,埔里百分百自助式KTV,南投縣埔里鎮中山路四段75號,'0492911189',4.4,None,None,None,None
南投縣,Tribro酒吧三兄弟,南投縣南投市芳美路423號,None,5.0,None,"""老闆很細心介紹啤酒，環境好，精釀啤酒好喝清爽，南投的好酒吧""","""小老闆們都很帥呦，氣氛也很輕鬆，讓人感覺很自在""","""要休息一陣子，建議最近想來要先打電話詢問"""
南投縣,南投縣草屯鎮滿天星,南投縣草屯鎮中正路富國巷9號,'0965394157',4.2,None,None,None,None
南投縣,南投烤肉屋 燒烤快炒,南投縣南投市中興路370巷,'0971324373',4.2,None,"""料多實在又好吃, CP值超高, 適合全家大小, 親朋好友一起來用餐""","""今晚和家人要去用餐，到了現場才告知餐點量不夠，白跑一趟""","""有烤肉與快炒可供挑選，上菜速度快，烤肉食材新鮮，價位合理，好停車"
南投縣,南投烤肉屋 燒烤快炒,南投縣南投市中興路370巷,'0971324373',4.2,None,None,None,None
南投縣,六道Bistro/特色餐酒館,南投縣埔里鎮仁愛路459號,'0987567420',4.6,None,"""氣氛超讚 店員很會聊天 東西又好吃 酒也很特別""","""餐點好好吃 老闆年輕有為 外場帥哥服務好""","""➢柳橙氣泡ɴᴛ140 ➢野格炸彈ɴᴛ350 𖤐ˊ低消一品項/人、10%服務費"
南投縣,姐 夫居酒屋 - 嚴選食材｜家庭聚餐｜朋友聚會｜埔里美食｜埔里串燒｜埔里居酒屋,南投縣埔里鎮中心路17-5號,'0960810552',5.0,"{""星期一"": ""休息"", ""星期二"": ""18:00–00:00"", ""星期三"": ""18:00–00:00"", ""星期四"": ""18:00–00:00"", ""星期五"": ""18:00–00:00"", ""星期六"": ""18:00–00:00"", ""星期日"": ""18:00–00:00""}","""大推牛肉鍋及烤雞排，味美價廉，物超所值""","""新鮮食材.迷人的醬汁.銷魂雞排大推 鹽烤蝦.醬汁烤蝦好吃""","""不錯好吃😋東西也很新鮮 老闆人超好 只要是騎重機的 老闆都會跟你小聊"""
南投縣,中心埤卡拉ok歡唱處,南投縣埔里鎮中心路50號,None,2.8,None,"""老人會館、泡茶聊天唱歌好地方","""霸佔公園唱吵死人的KTV以外整個公園都是煙味 爛透了這群人""","""上。台灣這樣的現象不少，不知何時民眾能達尊重他人，能感同身受的不舒服。"""
南投縣,鄉吧佬鄉間餐酒館,南投縣魚池鄉通文巷15-8號,'0987520167',4.7,None,"""老婆拍了滿滿的美照！男教練則帶我遊湖環日月潭！""","""現摘現炒芥蘭菜超甜美，海鮮煲香濃可口，燒烤美味肉多汁，美好的用餐時光👍""","""住附近民宿可以來喝杯調酒，吃吃小點～雞翅好吃唷！"""
南投縣,鄉吧佬鄉間餐酒館,南投縣魚池鄉通文巷15-8號,'0987520167',4.7,None,"""老婆拍了滿滿的美照！男教練則帶我遊湖環日月潭！""","""現摘現炒芥蘭菜超甜美，海鮮煲香濃可口，燒烤美味肉多汁，美好的用餐時光👍""","""住附近民宿可以來喝杯調酒，吃吃小點～雞翅好吃唷！"""
台中市,None,台中市西區臺灣大道二段333號,'0989533575',4.7,"{""星期一"": ""19:00–02:00"", ""星期二"": ""19:00–02:00"", ""星期三"": ""19:00–02:00"", ""星期四"": ""19:00–02:00"", ""星期五"": ""19:00–03:00"", ""星期六"": ""19:00–03:00"", ""星期日"": ""19:00–02:00""}","""真的是朋友聚會的好地方。點了一盤炸物配老闆推薦的西班牙檸檬啤酒🍻超搭的！👍👏""","""老裁縫的阿拉斯加 全台灣最好喝🥴🥴🥴 透明奶茶也超棒 專業服務氣氛都是滿分""","""服務生LUKA很帥，調酒與餐點都很棒，是適合假日放鬆的夜晚好去處!"""
台中市,老裁縫-台中2024酒吧餐酒館 必去特色 威士忌 精釀Beer 調酒 雞尾酒 音樂 暢飲 運動酒吧 網美打卡景點 訂位推薦 勤美綠園道附近 PTT Dcard,台中市西區臺灣大道二段333號,'0989533575',4.7,None,None,None,None
台中市,Bar Boat / 舟舟,台中市西區精誠一街4號1F,None,4.5,None,None,None,None
台中市,poison,台中市中區大誠街15號,None,4.4,None,None,None,None
台中市,Ruler Bar(靠近福星公園全家),台中市西屯區寶慶街30巷13號,'0423122979',4.5,None,None,None,None
台中市,Te amo Cocktail Bar,台中市西區博館三街54號,'0423233860',4.5,"{""星期一"": ""22:00–04:00"", ""星期二"": ""22:00–04:00"", ""星期三"": ""22:00–04:00"", ""星期四"": ""22:00–04:00"", ""星期五"": ""22:00–04:00"", ""星期六"": ""22:00–04:00"", ""星期日"": ""休息""}","""氛圍很好 酒好喝有層次 調酒師專業 外場幽默風趣 台中想喝酒的好去處！😍😍""","""服務員都不理，調酒很一般，抵銷五百也不介紹，不知道本店特色是什麼？？""","""服務好，店裡氣氛佳，跟朋友聚會的好地方，必須再來"""
台中市,Te amo Cocktail Bar,台中市西區博館三街54號,'0423233860',4.5,None,None,None,None
台中市,WOOSA music lounge bar,台中市西區樂群街223號,'0423718268',4.9,"{""星期一"": ""18:30–02:00"", ""星期二"": ""18:30–02:00"", ""星期三"": ""18:30–02:00"", ""星期四"": ""18:30–02:00"", ""星期五"": ""18:30–02:00"", ""星期六"": ""18:30–02:00"", ""星期日"": ""18:30–02:00""}","""泡麵、拼盤、炸蔥肥腸、巧克力厚片 只能說，食物跟飲料都非常優秀！""","""可以與老闆聊天與創意調酒的故事， 每杯酒都在品質以上，且富含個性。""","""店內氣氛很好，店員服務好、推薦的酒也很棒！炸物拼盤配酒真的絕配！"""
台中市,Wei Bar - 調酒 特色酒吧 好評 推薦 質感酒吧 必吃 必喝 雞尾酒 cocktail 小酌聚會 調酒 宵夜 人氣餐酒館,None,None,4.9,None,None,None,None
台中市,陸樓 Bar,None,None,4.1,None,None,None,None
台中市,GALAXY銀河音樂酒吧,台中市西屯區安和二街168號,'0976088388',4.9,None,None,None,None
台中市,PAUSE 台中酒吧推薦-台中調酒吧-西區推薦酒吧-台中必去酒吧-特色酒吧-一人酒吧-派對包場活動,台中市西區臺灣大道二段549號,'0989552247',4.6,None,None,None,None
台中市,那晚 the night,"No. 120-2號, No. 403五廊街西區台中市",None,None,"{""星期一"": ""19:30–02:30"", ""星期二"": ""19:30–02:30"", ""星期三"": ""19:30–02:30"", ""星期四"": ""19:30–02:30"", ""星期五"": ""19:30–02:30"", ""星期六"": ""19:30–02:30"", ""星期日"": ""19:30–02:30""}",None,None,None
台中市,Goût Bar 好吧,台中市西區存中街46號,'0423763203',None,"{""星期一"": ""18:00–01:00"", ""星期二"": ""18:00–01:00"", ""星期三"": ""18:00–01:00"", ""星期四"": ""18:00–01:00"", ""星期五"": ""18:00–01:00"", ""星期六"": ""18:00–01:00"", ""星期日"": ""18:00–01:00""}","""週末建議打電話詢問座位 最推薦做吧台看調酒師細心專業的姿態 非常療癒！""","""店內氛圍好 適合需要情調的情侶們 無菜單 店員服務態度極優""","""豆子好吃湯好喝 酒點什麼沒什麼 介紹到不耐煩 服務有待加強"""
台中市,Satan bar-小惡魔餐酒館,台中市北區中清路一段26號,'0422062338',None,None,None,None,None
台中市,NARCOS BAR 那口子酒吧,台中市西區精明一街79號2 樓,'0912222020',4.8,"{""星期一"": ""休息"", ""星期二"": ""20:00–02:00"", ""星期三"": ""20:00–02:00"", ""星期四"": ""20:00–02:00"", ""星期五"": ""20:00–02:00"", ""星期六"": ""20:00–02:00"", ""星期日"": ""09:00–17:00""}","""環境很美很好拍🥰 除了好喝調酒還有特別的啤酒可以選擇～推推""","""松露薯條會是很好的口味搭配，很推薦這邊""","""酒吧非常輕鬆， 完全有咖啡酒吧feeling， 建議文青來喝酒。"""
台中市,拾壹｜ ElevenBar｜11：11｜台中北區酒吧｜一中街酒吧｜聚會首選｜寵物友善｜飛鏢酒吧,台中市北區三民路三段120巷3-1號,'0933117057',None,"{""星期一"": ""20:00–02:00"", ""星期二"": ""休息"", ""星期三"": ""20:00–02:00"", ""星期四"": ""20:00–02:00"", ""星期五"": ""20:00–02:00"", ""星期六"": ""20:00–02:00"", ""星期日"": ""20:00–02:00""}","""店內氣氛很舒服，炸物毛豆都👍🏻👍🏻店員推薦的調酒也超對胃""","""酒好喝氣氛佳，裝潢美東西也好吃👍🏼 是聊天小酌的好地方唷！""","""店內的氛圍很棒，酒質也非常的好，不管是酒保還是服務員都非常友善。"""
台中市,SPA PUB,台中市 西區上北路474號,'0423010789',None,None,None,None,None
台中市,For Night 49 餐酒館,台中市中區民族路194號 號1樓,'0909299857',4.9,"{""星期一"": ""休息"", ""星期二"": ""21:00–03:00"", ""星期三"": ""21:00–03:00"", ""星期四"": ""21:00–03:00"", ""星期五"": ""21:00–03:00"", ""星期六"": ""21:00–03:00"", ""星期日"": ""21:00–03:00""}","""店員服務很輕切，用餐環境也很好，餐點也很好吃""","""肯定超過五星價值 台中必踩點 要不是只能給五星我肯定給更多 這裡已經是我家了！""","""老闆娘很親切❤️ 當月壽星還有招待❤️"""
台中市,For Night 49 餐酒館,台中市中區民族路194號 號1樓,'0909299857',4.9,None,None,None,None
台中市,貝斯門PIANO BAR,台中市西屯區文心路二段558-1號,'0974520999',4.9,None,"""氣氛很棒的台中美食餐廳！白酒蛤蜊義大利麵的清炒香很棒！小光的服務也做的很好""","""店員服務親切快速 環境氣氛極佳 酒類飲品超推 餐點選擇多口味佳👍🏻""","""炸雞薯條好吃😋 辦性別趴生日趴很適合👍 貼心服務的蛋糕車覺得很驚喜"""
台中市,微醺光廊WS 餐酒館,台中市中區中山路60號七樓,'0422292209',4.0,"{""星期一"": ""22:00–06:00"", ""星期二"": ""22:00–06:00"", ""星期三"": ""22:00–06:00"", ""星期四"": ""22:00–06:00"", ""星期五"": ""22:00–06:00"", ""星期六"": ""22:00–06:00"", ""星期日"": ""22:00–06:00""}","""客人素質高 服務生極佳 台中最推的酒吧～""","""活動很多，公關很熱情，朋友聚會好去處","""常來追酒續攤的好地方，感覺服務親切，直爽"""
台中市,Funway Bar,台中市中區中山路60號七樓,'0422292209',4.0,None,None,None,None
台中市,癮君子-西區必去酒吧|人氣餐酒館|暢飲酒吧|音樂餐酒館|調酒餐酒館|聚會酒吧,台中市西區向上路一段273號,'0423011260',4.8,"{""星期一"": ""21:30–03:30"", ""星期二"": ""21:30–03:30"", ""星期三"": ""21:30–03:30"", ""星期四"": ""21:30–03:30"", ""星期五"": ""21:30–03:30"", ""星期六"": ""21:30–03:30"", ""星期日"": ""21:30–03:30""}","""服務真的很好，菜色也很棒，很推薦 下班放鬆的好地方 癮+1""","""環境好 服務態度超讚 公關美 調酒師帥""","""氣氛好，老闆又帥氣，放鬆喝酒的好去處"
台中市,舞夜休閒音樂酒吧,台中市中區平等街14號,'0422210299',5.0,None,None,None,None
台中市,老麥PUB,台中市中區繼光街71號,'0935039828',4.3,"{""星期一"": ""21:00–04:00"", ""星期二"": ""休息"", ""星期三"": ""21:00–04:00"", ""星期四"": ""21:00–04:00"", ""星期五"": ""21:00–04:00"", ""星期六"": ""21:00–04:00"", ""星期日"": ""21:00–04:00""}","""很棒的喝酒環境 內附設KTV可以高歌一曲 點餐服務小姐服務態度棒人也漂亮""","""唱歌、喝酒、氣氛不錯~老闆跟員工都很熱情""","""聚會喝酒唱歌的好地方"
台中市,約洛餐酒館 YL-bistro,台中市中區中山路46號,'0970069059',4.9,"{""星期一"": ""19:00–03:00"", ""星期二"": ""19:00–03:00"", ""星期三"": ""休息"", ""星期四"": ""19:00–03:00"", ""星期五"": ""19:00–03:00"", ""星期六"": ""19:00–03:00"", ""星期日"": ""19:00–03:00""}","""蛤蜊白醬義大利麵好吃😋 松露薯條也好好吃 店員人很好很用心介紹""","""CP值高！可打飛鏢，酒與食物都不錯，距離火車站也近，推薦要去台中的朋友可以走訪""","""餐點美味、份量足，氣氛美燈光佳，很好拍照，老闆帥！"""
台中市,Draft Land Taichung,台中市西區英才路534號PARK2草悟廣場B1,None,4.5,None,None,None,None
