region,title,address,phone,score,open_time,comment1,comment2,comment3
南投縣,友德意麵,南投縣南投市中山街179號,,4.0,"{""星期一"": """"06:00–18:50"""", ""星期二"": """"06:00–18:50"""", ""星期三"": """"06:00–18:50"""", ""星期四"": """"06:00–18:50"""", ""星期五"": """"06:00–18:50"""", ""星期六"": """"06:00–18:50"""", ""星期日"": """"06:00–18:50""""}","""肉燥是瘦肉，麵條口感很好，而且不會太油也不死鹹，座位滿多的，餐點上桌速度快！""","""在地傳統小吃麵店，人潮眾多，需等待。阿姨服務客氣，細節都有注意到。店內無冷氣。""","""好吃，餛飩有五顆，湯裡也有一些筍絲，微酸甜甜的湯頭，也很值得推薦。"""
南投縣,口福小吃部,南投縣名間鄉彰南路402-1號,'0492229958',4.3,"{""星期一"": """"10:30–14:00, 16:30–19:30"""", ""星期二"": """"10:30–14:00, 16:30–19:30"""", ""星期三"": """"休息"""", ""星期四"": """"10:30–14:00, 16:30–19:30"""", ""星期五"": """"10:30–14:00, 16:30–19:30"""", ""星期六"": """"10:30–14:00, 16:30–19:30"""", ""星期日"": """"10:30–14:00, 16:30–19:30""""}","""雖位處小地方，但主廚料理手藝不錯，不過部分菜色口味稍偏鹹，建議減少醬料～""","""三杯雞好吃、松阪豬肉太硬、白飯像是隔夜的。苦瓜排骨湯只有骨頭沒什麼排骨肉。""","""服務態度好，叫兩菜一湯，兩碗白飯，還送花生及水果，讓我們享受溫暖可口的一餐。"""
南投縣,民權街92巷意麵老店,南投縣南投市民權街88號,,4.5,"{""星期一"": """"休息"""", ""星期二"": """"休息"""", ""星期三"": """"15:00–23:00"""", ""星期四"": """"15:00–23:00"""", ""星期五"": """"15:00–23:00"""", ""星期六"": """"15:00–23:00"""", ""星期日"": """"15:00–23:00""""}","""原本擔心路邊環境會不會髒亂，桌子跟桌上調味料瓶乾淨程度比很多店面好！燈光明亮！""","""麵條Q但所有食物整體偏鹹，老太太、老先生很有元氣""","""南投市民的深夜食堂，老闆非常和善，餐點也非常美味。"""
南投縣,阿甲肉丸,南投縣埔里鎮西安路一段149號,'0492985022',4.4,"{""星期一"": """"14:00–19:00"""", ""星期二"": """"14:00–19:00"""", ""星期三"": """"14:00–19:00"""", ""星期四"": """"14:00–19:00"""", ""星期五"": """"14:00–19:00"""", ""星期六"": """"14:00–19:00"""", ""星期日"": """"14:00–19:00""""}","""肉圓食材美味 份量實在 好吃 搭配豆腐湯 貢丸湯都非常棒","""內用座位不多，無停車場，避免路邊停車影響交通，建議隔一條街停放比較妥當。""","""皮薄有Q彈，白醬汁很搭～也不死鹹 料多味美，cp值很高的銅板小吃"
南投縣,張蒸餃大王（第三市場）南投美食 南投蒸餃 埔里美食 埔里必吃 埔里小吃 埔里宵夜,南投縣埔里鎮東華路與號第三夜市中間,'0975673933',4.2,"{""星期一"": """"16:00–23:00"""", ""星期二"": """"16:00–23:00"""", ""星期三"": """"16:00–23:00"""", ""星期四"": """"16:00–23:00"""", ""星期五"": """"16:00–23:00"""", ""星期六"": """"16:00–23:00"""", ""星期日"": """"16:00–23:00""""}","""蒸餃內餡料好實在，我喜歡再來一碗豬腦湯，小攤位還是有好美食滴！""","""平價美食~ 店員態度一級棒，詢問廁所位置生意很忙還親自帶路，讚！""","""蒸餃現做，上菜快，便宜經濟好吃，用餐環境就是半露天的夜市大圓桌。"""
南投縣,巧味小吃,南投縣南投市彰南路二段612號,'0492254318',4.2,"{""星期一"": """"休息"""", ""星期二"": """"11:00–19:30"""", ""星期三"": """"11:00–19:30"""", ""星期四"": """"11:00–19:30"""", ""星期五"": """"11:00–19:30"""", ""星期六"": """"11:00–19:30"""", ""星期日"": """"11:00–19:30""""}","""超級好吃，從小吃到大，推薦炒飯跟排骨飯，料多實在👍 老闆跟老闆娘都很客氣！""","""海鮮粥裡面也沒有蝦， 最近去吃排骨麵裡面倒是有多一根長頭髮。""","""不起眼的滷味一定要點來享用！太好吃了，老闆服務親切、勤快！物美價廉！"""
南投縣,黃媽媽小籠包,南投縣南投市光榮西路一街13號,'0492312333',4.0,"{""星期一"": """"休息"""", ""星期二"": """"06:30–18:30"""", ""星期三"": """"06:30–18:30"""", ""星期四"": """"休息"""", ""星期五"": """"06:30–18:30"""", ""星期六"": """"06:30–18:30"""", ""星期日"": """"06:30–14:30""""}","""肉圓皮Q,但內餡肉量較少，也好吃。""","""多要一疊醬油 老闆娘就機機車車 小籠包就有鹹了 吃原味就好 我吃重口味不行""","""有包子的香味 ，皮很紮實、辣椒醬也很特別！裡面的湯汁可以多一點"""
南投縣,南投梅園餡餅粥,南投縣南投市中學西路18號,'0492315902',3.9,"{""星期一"": """"休息"""", ""星期二"": """"11:00–14:00, 17:00–19:45"""", ""星期三"": """"11:00–14:00, 17:00–19:45"""", ""星期四"": """"11:00–14:00, 17:00–19:45"""", ""星期五"": """"11:00–14:00, 17:00–19:45"""", ""星期六"": """"11:00–14:00, 17:00–19:45"""", ""星期日"": """"11:00–14:00, 17:00–19:45""""}","""點了台式泡菜、牛肚、炸春捲、牛肉餡餅、豬肉炒麵，餐點口味頗有水準，價格親民""","""牛肉湯的湯太鹹，小米粥不錯，蒸餃太貴，餡餅普通。最最推薦的是鹹蛤，肉很飽滿新鮮。""","""刀削麵太軟爛 麵條一點都不q 蔥油餅也不香 豬肉跟牛肉餡餅乾癟沒有半點湯汁^_^"""
南投縣,台北組（阿瑋小吃店羊肉羹麵）,南投縣南投市南陽路411號,'0492241317',4.6,"{""星期一"": """"11:00–14:00, 16:30–21:00"""", ""星期二"": """"11:00–14:00, 16:30–21:00"""", ""星期三"": """"11:00–14:00, 16:30–21:00"""", ""星期四"": """"休息"""", ""星期五"": """"11:00–14:00, 16:30–21:00"""", ""星期六"": """"11:00–14:00, 16:30–21:00"""", ""星期日"": """"11:00–14:00, 16:30–21:00""""}","""推薦蝦仁炒飯，羹也是水平之上。""","""店面用餐環境乾淨、好吃份量足，疫情過後一定常光顧～""","""衛生乾淨 東西好吃 老闆客氣👍"""
南投縣,南投意麵麗華美食館,南投縣南投市民權街175號,'0492237504',4.1,"{""星期一"": """"09:00–14:30, 16:30–20:00"""", ""星期二"": """"09:00–14:30, 16:30–20:00"""", ""星期三"": """"休息"""", ""星期四"": """"09:00–14:30, 16:30–20:00"""", ""星期五"": """"09:00–14:30, 16:30–20:00"""", ""星期六"": """"09:00–20:00"""", ""星期日"": """"09:00–20:00""""}","""羊 大腸 肉羹、飯好吃每種食材 新鮮 每次到南投都想去吃""","""在地的好口味小吃,老闆娘待人親切! 缺點是沒有冷氣,夏天趕快包回家吃""","""羊肉不同於一般連鎖店的那種， 瘦肉多，可以嚐鮮，女生可以吃飽 店家也客氣"""
南投縣,胡國雄古早麵,南投縣埔里鎮仁愛路319號,'0492990586',3.8,"{""星期一"": """"10:00–19:30"""", ""星期二"": """"10:00–19:30"""", ""星期三"": """"10:00–19:30"""", ""星期四"": """"10:00–19:30"""", ""星期五"": """"10:00–19:30"""", ""星期六"": """"10:00–20:00"""", ""星期日"": """"10:00–20:00""""}","""每天太多人，所以來吃晚餐；手工貢丸湯、豬心湯、辣椒好吃~但炸物區提早收工了沒吃到""","""用餐環境很好空間大，小菜選項很多又好吃，麵食湯頭都很到味,停車的部分需要改善""","""埔里市區平價古早味美食空間寬大上菜快速，東西好吃，門口可停多輛車"""
南投縣,老胡麵館,南投縣南投市光華路98號,'0492312845',3.8,"{""星期一"": """"休息"""", ""星期二"": """"11:00–14:00"""", ""星期三"": """"11:00–14:00"""", ""星期四"": """"11:00–14:00, 17:00–19:00"""", ""星期五"": """"11:00–14:00, 17:00–19:00"""", ""星期六"": """"11:00–14:00, 17:00–19:00"""", ""星期日"": """"11:00–14:00, 17:00–19:00""""}","""牛肉麵的牛肉軟嫩，湯頭濃郁，麵條Q彈，小吃樣式多，口味有點偏鹹。""","""辣椒配滷味還不錯吃，老員工老店面老桌老門老式服務。""","""客人要自己猜猜看瓶子裡裝著什麼料， 麻醬涼麵是從冰箱取出來，自己要吹熱解凍~😱😱"""
南投縣,阿茶小吃部,南投縣南投市八卦路466號,'0492291708',4.1,"{""星期一"": """"08:00–20:00"""", ""星期二"": """"08:00–20:00"""", ""星期三"": """"08:00–20:00"""", ""星期四"": """"08:00–20:00"""", ""星期五"": """"08:00–20:00"""", ""星期六"": """"08:00–20:00"""", ""星期日"": """"08:00–20:00""""}","""炒牛肉的醬汁很下飯，肉好吃又有青菜；滷肉飯也是有一些青菜，滷肉好吃。""","""傳統麵店，要麵要飯什麼都有""","""旁邊星月天空太貴了，來這邊吃午餐，好吃又便宜，推薦給不想在星月天空用餐的人"""
南投縣,陳媽媽手工餡餅,南投縣南投市三和三路39號,'0936220217',4.5,"{""星期一"": """"14:00–19:00"""", ""星期二"": """"14:00–19:00"""", ""星期三"": """"14:00–19:00"""", ""星期四"": """"14:00–19:00"""", ""星期五"": """"14:00–19:00"""", ""星期六"": """"14:00–19:00"""", ""星期日"": """"14:00–19:00""""}","""牛肉口味的口感紮實，湯汁也多 我習慣再配一個紅豆的， 紅豆口味比較薄，餡料清甜""","""“地方特色小吃”推起司海鮮～～""","""《非凡大探索》南投人氣下午茶，爆漿餡餅 推薦:牛肉餡餅，高麗菜餡餅"""
南投縣,許記鹹湯圓,南投縣草屯鎮碧山路77號542,'0492357545',3.9,"{""星期一"": """"07:00–19:00"""", ""星期二"": """"07:00–19:00"""", ""星期三"": """"07:00–19:00"""", ""星期四"": """"07:00–19:00"""", ""星期五"": """"07:00–19:00"""", ""星期六"": """"07:00–19:00"""", ""星期日"": """"07:00–19:00""""}","""意麵麵條口感好湯頭普通，湯圓還可以，餛飩不好吃""","""看網路文章介紹而來的，意麵的麵太軟爛餛飩普通，榨菜肉絲如果能炒過會更有味道。""","""老闆服務親切廉價東西好吃，交通方便附近有停車場好停車。"""
南投縣,輝鴻蚵仔煎（總店）南投美食 南投小吃 草屯美食 草屯小吃 草屯必吃,南投縣草屯鎮碧山路62號,'0492307526',4.2,"{""星期一"": """"10:00–22:00"""", ""星期二"": """"10:00–22:00"""", ""星期三"": """"10:00–22:00"""", ""星期四"": """"10:00–22:00"""", ""星期五"": """"10:00–22:00"""", ""星期六"": """"10:00–22:00"""", ""星期日"": """"10:00–22:00""""}","""推滷肉飯 肉燥裡面有加香菇 讓肉燥的香味更上一層 炸豆腐偏貴但醬汁很特別值得一試""","""店內很乾淨，服務也很熱情，推薦魚肚湯跟蚵仔炒飯","""又便宜的小吃店，唯一的缺點是這裡很難停車，但還好旁邊有一個地下室收費停車場😌"""
南投縣,越南小吃,南投縣南投市南崗三路104號,'0916025018',5.0,"{""星期一"": """"休息"""", ""星期二"": """"06:30–08:00, 11:30–21:00"""", ""星期三"": """"06:30–08:00, 11:30–21:00"""", ""星期四"": """"06:30–08:00, 11:30–21:00"""", ""星期五"": """"06:30–08:00, 11:30–21:00"""", ""星期六"": """"06:30–08:00, 11:30–21:00"""", ""星期日"": """"休息""""}",,,
南投縣,飛龍小吃店,南投縣埔里鎮忠孝路8號,'0492985372',4.0,"{""星期一"": """"09:00–19:00"""", ""星期二"": """"09:00–19:00"""", ""星期三"": """"休息"""", ""星期四"": """"09:00–19:00"""", ""星期五"": """"09:00–19:00"""", ""星期六"": """"09:00–19:00"""", ""星期日"": """"09:00–19:00""""}","""招牌什錦麵及海鮮麵，古早味湯頭但配料較少，小可惜。""","""什錦麵和米粉很不錯，（乾的）蚵仔炒麵也很濃郁的，龍鬚菜味道很棒","""豬肝很腥，海鮮也不太新鮮@@ 先生吃完後拉肚子... 小小孩也無法接受這種口味。"""
南投縣,大碗美食廣場,南投縣南投市公園街2號,'0492241188',4.4,"{""星期一"": """"10:30–13:30, 16:00–19:30"""", ""星期二"": """"10:30–13:30, 16:00–19:30"""", ""星期三"": """"10:30–13:00, 16:00–19:30"""", ""星期四"": """"10:30–13:00, 16:00–19:30"""", ""星期五"": """"10:30–13:00, 16:00–19:30"""", ""星期六"": """"10:30–13:00, 16:00–19:30"""", ""星期日"": """"休息""""}","""蒸餃大顆，口味還可以，炒飯口味不錯不過濕了點，鮮魚味增湯料多鮮美""","""小籠包好吃，米糕味道足，湯也不錯，臨停車場好停車 。""","""夏天到了可能要注意一下食材的新鮮度，湯包的肉不新鮮。"""
南投縣,源振發製麵廠｜南投意麵,南投縣南投市民族路320號,'0492223595',4.2,"{""星期一"": """"07:00–18:00"""", ""星期二"": """"07:00–18:00"""", ""星期三"": """"07:00–18:00"""", ""星期四"": """"07:00–18:00"""", ""星期五"": """"07:00–18:00"""", ""星期六"": """"07:00–18:00"""", ""星期日"": """"07:00–18:00""""}","""豬腸意麵很有特色 有酒香 麵很彈 豬腸乾淨Q 搭配酸菜提味 很有記憶點的一碗乾麵","""買生的意麵回家煮，長輩稱讚好吃，一綑約150元，CP值高，值得推薦的在地店家","""。還有那肉燥🤤然後粉腸湯有點酒味太棒了吧👏🏻紫菜蛋花湯的蛋花也很讚。"""
南投縣,來來香酥鴨-在地排隊美食小吃 特色雞肉料理 拜拜三牲外帶(人氣必吃推薦),南投縣埔里鎮東榮路247號對面號,'0958183310',4.5,"{""星期一"": """"休息"""", ""星期二"": """"06:30–12:30, 16:00–19:00"""", ""星期三"": """"06:30–12:30, 16:00–19:00"""", ""星期四"": """"06:30–12:30, 16:00–19:00"""", ""星期五"": """"06:30–12:30, 16:00–19:00"""", ""星期六"": """"06:30–12:30, 16:00–19:00"""", ""星期日"": """"06:30–12:30, 16:00–19:00""""}","""埔里隱藏版美食古早味辦桌鹹酥鴨。。。讚！""","""店內外觀跟內質味道嚴重反差!肉質軟嫩有汁風味不錯。""","""半隻甘蔗雞$330，拿到的時候是冰的，雞皮顏色看起來很誘人。"""
南投縣,你我他晚點,南投縣埔里鎮西安路一段106號,'0492993003',3.9,"{""星期一"": """"14:40–21:30"""", ""星期二"": """"14:40–21:30"""", ""星期三"": """"14:40–21:30"""", ""星期四"": """"14:40–21:30"""", ""星期五"": """"14:40–21:30"""", ""星期六"": """"14:40–21:30"""", ""星期日"": """"休息""""}","""臭豆腐很好吃，豆腐內吸了滿滿蒜頭醬汁，高麗菜泡菜是涼的，配上熱騰騰豆腐非常棒👍🏼""","""炸豆腐四碗小的可以的乾麵一碗沒料的雞絲湯麵一碗豆腐湯買單要價四百多…""","""麵類跟餛飩湯還不錯吃；不過份量偏少。臭豆腐蠻鹹的…桌上的辣椒也很鹹"
南投縣,彬台南擔仔麵,南投縣南投市彰南路二段95號,'0928957646',4.4,"{""星期一"": """"休息"""", ""星期二"": """"17:00–00:00"""", ""星期三"": """"17:00–00:00"""", ""星期四"": """"17:00–00:00"""", ""星期五"": """"17:00–00:00"""", ""星期六"": """"17:00–00:00"""", ""星期日"": """"17:00–00:00""""}","""環境衛生 出菜速度佳 餐點便宜好吃 祝老闆生意興隆""","""店內乾淨明亮 上菜速度尚可 餐點乾淨衛生 人潮絡繹不絕 地上爬的 水下游的 都有賣""",
南投縣,游記扣仔嗲,南投縣埔里鎮隆生路80號,'0492423705',4.4,"{""星期一"": """"10:00–19:00"""", ""星期二"": """"10:00–19:00"""", ""星期三"": """"休息"""", ""星期四"": """"10:00–19:00"""", ""星期五"": """"10:00–19:00"""", ""星期六"": """"10:00–19:00"""", ""星期日"": """"10:00–19:00""""}","""推薦蚵嗲、肉嗲、炸甜粿，炸豆皮 蚵仔嗲名店名符其實，蚵仔很多而且吃起來多汁。""","""到南投遊玩隨興停留用餐， 蚵爹肉爹韭菜條蝦捲好吃，人情味在地小店。""","""口味尚可 消費不貴 湯類CP值高 內用環境不優 沒有冷氣 路邊好停車"
南投縣,吉切仔麵-埔里美食 埔里必吃 埔里小吃 埔里熱炒 埔里宵夜 埔里restaurant,南投縣埔里鎮西康路108號,'0492995069',4.1,"{""星期一"": """"休息"""", ""星期二"": """"16:30–22:30"""", ""星期三"": """"16:30–22:30"""", ""星期四"": """"16:30–22:30"""", ""星期五"": """"16:30–22:30"""", ""星期六"": """"16:30–22:30"""", ""星期日"": """"16:30–22:30""""}","""骨仔肉 薑絲大腸 生炒豬肝 蝦仁炒飯 炒龍鬚菜 都超推~~份量又大""","""餛飩湯比較普通， 餛飩偏小顆而且內餡沒有什麼肉感， 比較多油蔥的味道。""","""一碗麵，一個菜，一個湯 等1小時還沒看到 直接走了，爛店家"
南投縣,小米蛋餅,南投縣南投市三和二路,'0935393441',4.5,"{""星期一"": """"14:00–18:30"""", ""星期二"": """"14:00–18:30"""", ""星期三"": """"14:00–18:30"""", ""星期四"": """"14:00–18:30"""", ""星期五"": """"14:00–18:30"""", ""星期六"": """"14:00–18:30"""", ""星期日"": """"休息""""}","""牛排醬，口味略鹹， 仔細看還不少蔥，算是蛋餅配上蔥油餅的混搭，真的是划算又好吃。""","""蛋餅經由老闆煎炸後香氣十足，且份量也不算小，挺好吃！南投下午茶的排隊美食！""","""Q彈餅皮配上香鹹醬汁 便宜美味的點心 奶茶不推 味道太淡"""
南投縣,亞標小吃部,南投縣埔里鎮育英街13號,'0492995435',4.3,"{""星期一"": """"10:30–15:00, 16:30–20:00"""", ""星期二"": """"10:30–15:00, 16:30–20:00"""", ""星期三"": """"休息"""", ""星期四"": """"10:30–15:00, 16:30–20:00"""", ""星期五"": """"10:30–15:00, 16:30–20:00"""", ""星期六"": """"10:30–15:00, 16:30–20:00"""", ""星期日"": """"10:30–15:00, 16:30–20:00""""}","""水餃和牛肉麵好吃堪稱ㄧ絕，酸辣湯也必點，另外小菜推薦花生、豆干跟豬耳朵。""","""好吃的牛肉麵 我喝過最有料的蛋花湯 聽說榨菜肉絲麵不錯 但我不偏好酸系料理","""店面容量大，觀光客忒多，但牛肉麵湯頭無味，麵條不Q彈，水餃軟爛內餡單薄不推薦。"""
南投縣,佩容小吃（每人低消50$.禁帶外食）,南投縣埔里鎮桃米巷33-1號,'0920552508',4.2,"{""星期一"": """"11:30–14:00, 17:00–19:00"""", ""星期二"": """"11:30–14:00, 17:00–19:00"""", ""星期三"": """"11:30–14:00, 17:00–19:00"""", ""星期四"": """"11:30–14:00, 17:00–19:00"""", ""星期五"": """"11:30–14:00, 17:00–19:00"""", ""星期六"": """"11:30–14:00, 17:00–19:00"""", ""星期日"": """"11:30–14:00, 17:00–19:00""""}","""豬肉小火鍋CP值很高，肉多蛤蜊也多，高麗菜及湯頭都很鮮甜，真讓人驚豔好吃""","""暨南大學後門小吃，提供學生俗又大碗的平民美食，紙教堂遊客最佳飽肚子最佳場所。""","""老闆態度好，食物好吃，我們三大桌吃臭豆腐，乾麵，綜合湯真的很滿足"""
南投縣,南投意麵,南投縣草屯鎮中山街247號,,4.2,"{""星期一"": """"17:30–00:00"""", ""星期二"": """"17:30–00:00"""", ""星期三"": """"17:30–00:00"""", ""星期四"": """"17:30–00:00"""", ""星期五"": """"17:30–00:00"""", ""星期六"": """"17:30–00:00"""", ""星期日"": """"17:30–00:00""""}","""店家生意很好，餛飩湯麵湯頭清爽，滷味便宜好吃，推推""","""吃了好幾年，可能是客人太多，無法處理，品質一直在下降，飯超濕，燙青菜份量變少""","""意麵、小菜和丸子湯都很好吃，後面有停車場還蠻方便的，下次去草屯會再光臨"""
南投縣,老店肉圓,南投縣南投市彰南路二段337號,,4.3,"{""星期一"": """"16:30–23:30"""", ""星期二"": """"16:30–23:30"""", ""星期三"": """"16:30–23:30"""", ""星期四"": """"16:30–23:30"""", ""星期五"": """"16:30–23:30"""", ""星期六"": """"16:30–23:30"""", ""星期日"": """"16:30–23:30""""}","""樸實古意的老闆用心做的傳統好味道，用料實在👍我們全家回到家鄉必定要吃的美食😋""","""豬腸豬血湯不錯，小腸很飽滿給的也蠻多，35元物美價廉。""","""南投不錯吃的肉圓，今天點豬血腸湯，還滿大碗的，肉圓比橋頭和洪肉圓好吃"""
